State,Year,Quater,Brands,Transaction_count,percentage
Telangana,2018,4,Samsung,1327932,0.2033686495155428
Telangana,2018,4,Vivo,960056,0.14702958598730503
Telangana,2018,4,Oppo,598550,0.09166606811759047
Telangana,2018,4,Realme,334552,0.05123559672688351
Telangana,2018,4,Apple,322702,0.04942080613763709
Telangana,2018,4,OnePlus,263159,0.040301981154050606
Telangana,2018,4,Motorola,244632,0.037464628812534276
Telangana,2018,4,Huawei,155797,0.023859825268592837
Telangana,2018,4,Lenovo,133090,0.02038231894707228
Telangana,2018,4,Others,474776,0.0727104655527477
Telangana,2019,1,Xiaomi,2087604,0.26214901251659933
Telangana,2019,1,Samsung,1634479,0.2052482443169867
Telangana,2019,1,Vivo,1219194,0.15309920040686012
Telangana,2019,1,Oppo,755440,0.09486370500130283
Telangana,2019,1,Realme,397059,0.04986033019711996
Telangana,2019,1,Apple,378217,0.047494262832889114
Telangana,2019,1,OnePlus,299912,0.037661182217450406
Telangana,2019,1,Motorola,283123,0.03555291849926382
Telangana,2019,1,Huawei,194436,0.02441612748283559
Telangana,2019,1,Lenovo,152688,0.019173659574868853
Telangana,2019,1,Others,561273,0.07048135695382327
Telangana,2019,2,Xiaomi,2369395,0.2619271685286116
Telangana,2019,2,Samsung,1863266,0.2059766259300927
Telangana,2019,2,Vivo,1423728,0.15738745282863478
Telangana,2019,2,Oppo,875408,0.09677286343024055
Telangana,2019,2,Realme,450187,0.04976637758515995
Telangana,2019,2,Apple,419514,0.04637559975357083
Telangana,2019,2,OnePlus,325344,0.03596548178660485
Telangana,2019,2,Motorola,310478,0.03432210476954086
Telangana,2019,2,Huawei,221025,0.024433432342026707
Telangana,2019,2,Lenovo,167039,0.018465495328491344
Telangana,2019,2,Others,620623,0.06860739771702587
Telangana,2019,3,Xiaomi,2642719,0.2619002102658951
Telangana,2019,3,Samsung,2076152,0.20575197186835176
Telangana,2019,3,Vivo,1629927,0.16152993338227017
Telangana,2019,3,Oppo,994066,0.09851448240171479
Telangana,2019,3,Realme,510585,0.05060027905297993
Telangana,2019,3,Apple,455573,0.04514844918868205
Telangana,2019,3,OnePlus,348387,0.03452604251678079
Telangana,2019,3,Motorola,331741,0.03287638135337821
Telangana,2019,3,Huawei,248083,0.02458565964198012
Telangana,2019,3,Lenovo,173098,0.017154454407224497
Telangana,2019,3,Others,680226,0.06741213592074254
Telangana,2019,4,Xiaomi,2941413,0.26214187700204916
Telangana,2019,4,Samsung,2304661,0.20539385675980204
Telangana,2019,4,Vivo,1854821,0.16530363415229954
Telangana,2019,4,Oppo,1125257,0.10028410906244545
Telangana,2019,4,Realme,586629,0.052281004797298136
Telangana,2019,4,Apple,489029,0.04358278826143595
Telangana,2019,4,OnePlus,368665,0.03285581966386918
Telangana,2019,4,Motorola,355073,0.0316444860659651
Telangana,2019,4,Huawei,275415,0.024545279787136103
Telangana,2019,4,Lenovo,184229,0.01641868580107945
Telangana,2019,4,Others,735499,0.06554845864661989
Telangana,2020,1,Xiaomi,3226261,0.26215143424074056
Telangana,2020,1,Samsung,2521157,0.20485785976276646
Telangana,2020,1,Vivo,2072065,0.16836666704585898
Telangana,2020,1,Oppo,1250747,0.10163006648324593
Telangana,2020,1,Realme,664650,0.05400646468717447
Telangana,2020,1,Apple,522627,0.042466315534588024
Telangana,2020,1,OnePlus,385976,0.03136267090061966
Telangana,2020,1,Motorola,375706,0.03052817696796746
Telangana,2020,1,Huawei,300609,0.02442613306724867
Telangana,2020,1,Lenovo,196655,0.01597929935011855
Telangana,2020,1,Others,790407,0.06422491195967127
Telangana,2020,2,Xiaomi,3507179,0.2621564455164379
Telangana,2020,2,Samsung,2745328,0.2052092095261609
Telangana,2020,2,Vivo,2282799,0.17063585054212488
Telangana,2020,2,Oppo,1377106,0.10293663769638212
Telangana,2020,2,Realme,738264,0.05518414260941558
Telangana,2020,2,Apple,550940,0.0411819505342688
Telangana,2020,2,Motorola,398637,0.029797526436870277
Telangana,2020,2,OnePlus,397829,0.029737129631353
Telangana,2020,2,Huawei,325187,0.024307247519488994
Telangana,2020,2,Lenovo,207266,0.015492827094485346
Telangana,2020,2,Others,847656,0.06336103289301222
Telangana,2020,3,Xiaomi,3810161,0.26113301444011405
Telangana,2020,3,Samsung,2992702,0.2051076830036731
Telangana,2020,3,Vivo,2542381,0.17424450420474924
Telangana,2020,3,Oppo,1520230,0.10419041151864569
Telangana,2020,3,Realme,832814,0.05707770099161929
Telangana,2020,3,Apple,585533,0.04013006204833951
Telangana,2020,3,Motorola,420978,0.028852128336038903
Telangana,2020,3,OnePlus,415641,0.028486351955968117
Telangana,2020,3,Huawei,349866,0.023978399660829278
Telangana,2020,3,Lenovo,219113,0.015017118224929788
Telangana,2020,3,Others,901463,0.06178262561509304
Telangana,2020,4,Xiaomi,4150153,0.2605603901154692
Telangana,2020,4,Samsung,3270596,0.2053388801979332
Telangana,2020,4,Vivo,2805410,0.17613295799789513
Telangana,2020,4,Oppo,1673541,0.1050704626634807
Telangana,2020,4,Realme,943307,0.059223946663810444
Telangana,2020,4,Apple,628903,0.03948461924772145
Telangana,2020,4,Motorola,444416,0.02790191261227149
Telangana,2020,4,OnePlus,436917,0.027431100484266596
Telangana,2020,4,Huawei,376296,0.023625112750997518
Telangana,2020,4,Lenovo,231688,0.014546142194052323
Telangana,2020,4,Others,966570,0.06068447507210194
Telangana,2021,1,Xiaomi,4458631,0.2599925978488978
Telangana,2021,1,Samsung,3491284,0.20358446280669815
Telangana,2021,1,Vivo,3089209,0.18013858361640506
Telangana,2021,1,Oppo,1818686,0.10605158798999526
Telangana,2021,1,Realme,1065087,0.06210756980451825
Telangana,2021,1,Apple,674068,0.03930639033524211
Telangana,2021,1,OnePlus,461518,0.026912131498217192
Telangana,2021,1,Motorola,454264,0.026489134774604964
Telangana,2021,1,Huawei,393000,0.022916695944252136
Telangana,2021,1,Lenovo,233554,0.013619048357668863
Telangana,2021,1,Others,1009768,0.05888179702350023
Telangana,2021,2,Xiaomi,4736356,0.25872000034959536
Telangana,2021,2,Samsung,3662257,0.20004812398398852
Telangana,2021,2,Vivo,3396906,0.1855535186771312
Telangana,2021,2,Oppo,1971737,0.10770469899840934
Telangana,2021,2,Realme,1259720,0.06881128843363807
Telangana,2021,2,Apple,719281,0.03929020127951895
Telangana,2021,2,OnePlus,508619,0.027782942806201822
Telangana,2021,2,Motorola,442262,0.024158239962243703
Telangana,2021,2,Huawei,380961,0.020809717439563703
Telangana,2021,2,Lenovo,219429,0.011986149469489067
Telangana,2021,2,Others,1009352,0.055135118600220245
Telangana,2021,3,Xiaomi,5040723,0.256979432052913
Telangana,2021,3,Vivo,3776315,0.19251906600559013
Telangana,2021,3,Samsung,3769093,0.1921508836122537
Telangana,2021,3,Oppo,2168812,0.11056748724132281
Telangana,2021,3,Realme,1483670,0.07563848954880986
Telangana,2021,3,Apple,767224,0.03911359298603874
Telangana,2021,3,OnePlus,590963,0.0301276892430482
Telangana,2021,3,Motorola,426789,0.021757988849304098
Telangana,2021,3,Huawei,374748,0.019104903840771462
Telangana,2021,3,Lenovo,204439,0.010422437041167604
Telangana,2021,3,Others,1012502,0.05161802957878038
Telangana,2021,4,Xiaomi,5285587,0.2526855192952133
Telangana,2021,4,Vivo,4135644,0.19771074655665175
Telangana,2021,4,Samsung,3885608,0.1857573955849436
Telangana,2021,4,Oppo,2358132,0.11273408402636453
Telangana,2021,4,Realme,1759654,0.08412293370062764
Telangana,2021,4,Apple,856106,0.040927448395371775
Telangana,2021,4,OnePlus,676556,0.03234378777462037
Telangana,2021,4,Motorola,415921,0.019883735500103285
Telangana,2021,4,Huawei,353829,0.01691533307591116
Telangana,2021,4,Lenovo,187416,0.008959706705089086
Telangana,2021,4,Others,1003196,0.04795930938510346
Telangana,2022,1,Xiaomi,5509008,0.24870680773966877
Telangana,2022,1,Vivo,4471684,0.20187631836086514
Telangana,2022,1,Samsung,4003841,0.18075532179426915
Telangana,2022,1,Oppo,2540306,0.11468333245149163
Telangana,2022,1,Realme,1999746,0.09027949205195775
Telangana,2022,1,Apple,930638,0.04201409875266652
Telangana,2022,1,OnePlus,746766,0.033713109145697646
Telangana,2022,1,Motorola,406265,0.018341028229829498
Telangana,2022,1,Huawei,344744,0.015563633185394606
Telangana,2022,1,Lenovo,183434,0.008281215886947052
Telangana,2022,1,Others,1014180,0.04578564240121221
Tripura,2018,1,Xiaomi,14040,0.2545461138205486
Tripura,2018,1,Samsung,11668,0.21154159943434198
Tripura,2018,1,Oppo,5778,0.1047555160723027
Tripura,2018,1,Vivo,4197,0.07609188316986058
Tripura,2018,1,Realme,3865,0.07007270156099861
Tripura,2018,1,Gionee,1686,0.030567289736570153
Tripura,2018,1,Lenovo,1576,0.028572982577007452
Tripura,2018,1,Micromax,1432,0.025962253204489003
Tripura,2018,1,Asus,1416,0.025672172163098066
Tripura,2018,1,Motorola,1394,0.025273310731185526
Tripura,2018,1,Others,8105,0.14694417752959732
Tripura,2018,2,Xiaomi,21258,0.254986865621514
Tripura,2018,2,Samsung,17945,0.21524787390996653
Tripura,2018,2,Oppo,8953,0.10739003706413655
Tripura,2018,2,Vivo,6822,0.08182897719775936
Tripura,2018,2,Realme,5784,0.06937830608499562
Tripura,2018,2,Gionee,2373,0.02846381748611594
Tripura,2018,2,Lenovo,2240,0.026868500281879357
Tripura,2018,2,Micromax,2200,0.02638870563398865
Tripura,2018,2,Asus,2053,0.02462546030299032
Tripura,2018,2,Motorola,1988,0.023845794000167928
Tripura,2018,2,Others,11753,0.14097566241648574
Tripura,2018,3,Xiaomi,29627,0.253495217071376
Tripura,2018,3,Samsung,25764,0.22044252785050567
Tripura,2018,3,Oppo,12899,0.1103667197152489
Tripura,2018,3,Vivo,10186,0.08715368687646526
Tripura,2018,3,Realme,8049,0.06886903845166589
Tripura,2018,3,Gionee,3116,0.02666119068398446
Tripura,2018,3,Micromax,2824,0.024162773585228538
Tripura,2018,3,Asus,2817,0.02410288002464192
Tripura,2018,3,Lenovo,2778,0.02376918732994507
Tripura,2018,3,Motorola,2735,0.023401269743484436
Tripura,2018,3,Others,16079,0.13757550866745383
Tripura,2018,4,Xiaomi,38347,0.2502006328907448
Tripura,2018,4,Samsung,35132,0.22922389325677747
Tripura,2018,4,Oppo,17942,0.11706521384530062
Tripura,2018,4,Vivo,14242,0.09292402048739112
Tripura,2018,4,Realme,10556,0.06887417218543046
Tripura,2018,4,Asus,3636,0.023723615959286203
Tripura,2018,4,Lenovo,3586,0.023397383616611752
Tripura,2018,4,Gionee,3584,0.023384334322904772
Tripura,2018,4,Motorola,3428,0.02236648941376048
Tripura,2018,4,Micromax,3415,0.022281669004665123
Tripura,2018,4,Others,19397,0.1265585750171272
Tripura,2019,1,Xiaomi,46096,0.25154157617296213
Tripura,2019,1,Samsung,42367,0.23119277068986216
Tripura,2019,1,Oppo,22197,0.1211269603937704
Tripura,2019,1,Vivo,17880,0.09756949370818645
Tripura,2019,1,Realme,12553,0.0685005511475875
Tripura,2019,1,Asus,4231,0.023088172700186625
Tripura,2019,1,Gionee,4052,0.022111386381743373
Tripura,2019,1,Lenovo,3967,0.021647549303153
Tripura,2019,1,Motorola,3844,0.020976349765898697
Tripura,2019,1,Micromax,3800,0.020736245866393093
Tripura,2019,1,Others,22267,0.12150894387025658
Tripura,2019,2,Xiaomi,54603,0.2508821745602911
Tripura,2019,2,Samsung,51075,0.23467221701494184
Tripura,2019,2,Oppo,27375,0.125778794729007
Tripura,2019,2,Vivo,22017,0.101160610905883
Tripura,2019,2,Realme,14896,0.06844204296925253
Tripura,2019,2,Asus,4919,0.022601128448291707
Tripura,2019,2,Gionee,4636,0.021300839903695943
Tripura,2019,2,Lenovo,4490,0.02063001966514124
Tripura,2019,2,Motorola,4321,0.019853522265718328
Tripura,2019,2,Micromax,4165,0.019136755435481795
Tripura,2019,2,Others,25147,0.1155418941022955
Tripura,2019,3,Xiaomi,61894,0.2521592464637247
Tripura,2019,3,Samsung,57464,0.23411120526693174
Tripura,2019,3,Oppo,31453,0.12814109249722966
Tripura,2019,3,Vivo,25583,0.10422641939899616
Tripura,2019,3,Realme,17453,0.0711043934554462
Tripura,2019,3,Asus,5603,0.02282690176650805
Tripura,2019,3,Gionee,4975,0.020268398409490906
Tripura,2019,3,Motorola,4535,0.018475816439606284
Tripura,2019,3,Micromax,4461,0.018174336744671143
Tripura,2019,3,Lenovo,4420,0.018007300697477347
Tripura,2019,3,Others,27615,0.11250488885991787
Tripura,2019,4,Xiaomi,68653,0.25212451064642416
Tripura,2019,4,Samsung,63478,0.2331195969122065
Tripura,2019,4,Oppo,35779,0.1313964847336374
Tripura,2019,4,Vivo,29148,0.10704448802415001
Tripura,2019,4,Realme,20529,0.07539166648304431
Tripura,2019,4,Asus,5562,0.020426150761298282
Tripura,2019,4,Gionee,5248,0.019273002372400826
Tripura,2019,4,Motorola,4789,0.017587349154235432
Tripura,2019,4,Lenovo,4722,0.017341295198642664
Tripura,2019,4,Micromax,4708,0.01728988093926507
Tripura,2019,4,Others,29682,0.10900557477469537
Tripura,2020,1,Xiaomi,75081,0.2503017048826185
Tripura,2020,1,Samsung,69532,0.23180269500803435
Tripura,2020,1,Oppo,40260,0.13421700082010388
Tripura,2020,1,Vivo,33266,0.11090071409045146
Tripura,2020,1,Realme,23927,0.0797667704575913
Tripura,2020,1,Asus,6050,0.020169221434715064
Tripura,2020,1,Gionee,5095,0.016985484828078223
Tripura,2020,1,Motorola,5014,0.016715450623745673
Tripura,2020,1,Lenovo,5012,0.016708783112527586
Tripura,2020,1,Micromax,4634,0.015448623492309025
Tripura,2020,1,Others,32091,0.10698355124982498
Tripura,2020,2,Xiaomi,83763,0.2488014827752134
Tripura,2020,2,Samsung,77685,0.23074798167917165
Tripura,2020,2,Oppo,46283,0.13747452965253396
Tripura,2020,2,Vivo,38364,0.11395270089643741
Tripura,2020,2,Realme,28326,0.08413680027089163
Tripura,2020,2,Asus,6561,0.019488157402291886
Tripura,2020,2,Gionee,5452,0.01619409147344846
Tripura,2020,2,Motorola,5344,0.015873298759007445
Tripura,2020,2,Lenovo,5242,0.01557032786203537
Tripura,2020,2,Huawei,5008,0.014875276980746496
Tripura,2020,2,Others,34638,0.10288535224822228
Tripura,2020,3,Xiaomi,93468,0.24810275767059253
Tripura,2020,3,Samsung,86403,0.22934932352261958
Tripura,2020,3,Oppo,52607,0.1396407516238377
Tripura,2020,3,Vivo,44208,0.11734632934374925
Tripura,2020,3,Realme,33649,0.08931837305663723
Tripura,2020,3,Asus,7020,0.01863398552282663
Tripura,2020,3,Motorola,5686,0.015092997390711144
Tripura,2020,3,Gionee,5652,0.015002747318378366
Tripura,2020,3,Lenovo,5550,0.01473199710138003
Tripura,2020,3,Huawei,5432,0.014418776262107445
Tripura,2020,3,Others,37056,0.09836196118716006
Tripura,2020,4,Xiaomi,101066,0.24703869374984722
Tripura,2020,4,Samsung,93412,0.22832978905428858
Tripura,2020,4,Oppo,57851,0.14140695656424923
Tripura,2020,4,Vivo,48775,0.1192222140744543
Tripura,2020,4,Realme,38173,0.09330742343135098
Tripura,2020,4,Asus,7328,0.017912052993082545
Tripura,2020,4,Motorola,5862,0.01432866466231576
Tripura,2020,4,Gionee,5805,0.014189337830901224
Tripura,2020,4,Huawei,5778,0.014123340910757499
Tripura,2020,4,Lenovo,5769,0.014101341937376256
Tripura,2020,4,Others,39291,0.0960401847913764
Tripura,2021,1,Xiaomi,108575,0.2469656716010518
Tripura,2021,1,Samsung,99168,0.22556842478777897
Tripura,2021,1,Oppo,62419,0.14197881884104122
Tripura,2021,1,Vivo,53698,0.1221419537981421
Tripura,2021,1,Realme,42622,0.09694838457269195
Tripura,2021,1,Asus,8143,0.018522141043954544
Tripura,2021,1,Huawei,6052,0.01376593363600797
Tripura,2021,1,Motorola,5947,0.013527099691563021
Tripura,2021,1,Gionee,5872,0.013356504016959484
Tripura,2021,1,Lenovo,5785,0.013158613034419384
Tripura,2021,1,Others,41355,0.09406645497638956
Tripura,2021,2,Xiaomi,116546,0.24683947788111057
Tripura,2021,2,Samsung,104057,0.2203883063329048
Tripura,2021,2,Oppo,66970,0.14183961554834978
Tripura,2021,2,Vivo,58517,0.12393652057701635
Tripura,2021,2,Realme,50025,0.10595082526215019
Tripura,2021,2,Asus,7942,0.016820818675302284
Tripura,2021,2,Motorola,5999,0.012705627201352104
Tripura,2021,2,Huawei,5937,0.012574313834710358
Tripura,2021,2,Lava,5937,0.012574313834710358
Tripura,2021,2,Gionee,5794,0.012271445908423752
Tripura,2021,2,Others,44429,0.09409873494396943
Tripura,2021,3,Xiaomi,126117,0.24732266648886414
Tripura,2021,3,Samsung,107662,0.2111313535805965
Tripura,2021,3,Oppo,72865,0.14289244188896885
Tripura,2021,3,Vivo,64797,0.1270706314016265
Tripura,2021,3,Realme,58578,0.11487481590574374
Tripura,2021,3,Asus,7665,0.015031504385904705
Tripura,2021,3,Huawei,6499,0.012744911546509415
Tripura,2021,3,Gionee,6096,0.011954605445071764
Tripura,2021,3,Lava,6044,0.0118526304642411
Tripura,2021,3,Motorola,6025,0.011815370375091434
Tripura,2021,3,Others,47581,0.09330906851738183
Tripura,2021,4,Xiaomi,135695,0.24839280091965468
Tripura,2021,4,Samsung,110734,0.20270111954778763
Tripura,2021,4,Oppo,77764,0.14234878050566363
Tripura,2021,4,Vivo,69926,0.12800114224627124
Tripura,2021,4,Realme,68822,0.125980244997181
Tripura,2021,4,Asus,7552,0.013824108718414328
Tripura,2021,4,Huawei,6396,0.011708024280055355
Tripura,2021,4,Motorola,6315,0.011559751927540583
Tripura,2021,4,Lava,6023,0.01102523924933918
Tripura,2021,4,Gionee,5955,0.010900763694141594
Tripura,2021,4,Others,51110,0.09355802391395078
Tripura,2022,1,Xiaomi,143599,0.24668111948656987
Tripura,2022,1,Samsung,114250,0.19626402622121747
Tripura,2022,1,Oppo,83468,0.14338525812369873
Tripura,2022,1,Realme,78396,0.13467233785241634
Tripura,2022,1,Vivo,74834,0.12855336663666161
Tripura,2022,1,Asus,7367,0.012655379266273165
Tripura,2022,1,Huawei,6576,0.011296562244470251
Tripura,2022,1,Tecno,6411,0.011013117480124509
Tripura,2022,1,Infinix,6357,0.010920353739065903
Tripura,2022,1,Motorola,6335,0.010882561103819804
Tripura,2022,1,Others,54531,0.09367591784568237
Uttar Pradesh,2018,1,Xiaomi,1164619,0.24809479682590402
Uttar Pradesh,2018,1,Samsung,939725,0.20018639825318207
Uttar Pradesh,2018,1,Vivo,564062,0.12016019598444906
Uttar Pradesh,2018,1,Oppo,459877,0.0979660222612771
Uttar Pradesh,2018,1,Realme,267660,0.057018693081961974
Uttar Pradesh,2018,1,Motorola,138769,0.029561484795228205
Uttar Pradesh,2018,1,Apple,135698,0.028907280183202856
Uttar Pradesh,2018,1,Lenovo,117510,0.02503275283591628
Uttar Pradesh,2018,1,Micromax,101657,0.02165564254140704
Uttar Pradesh,2018,1,OnePlus,98788,0.02104446929754487
Uttar Pradesh,2018,1,Others,705885,0.1503722639399265
Uttar Pradesh,2018,2,Xiaomi,1635001,0.25378149721368265
Uttar Pradesh,2018,2,Samsung,1274460,0.19781906368188765
Uttar Pradesh,2018,2,Vivo,805993,0.12510457809123524
Uttar Pradesh,2018,2,Oppo,646104,0.10028693589529866
Uttar Pradesh,2018,2,Realme,361159,0.056058358222531
Uttar Pradesh,2018,2,Motorola,182857,0.028382687983678524
Uttar Pradesh,2018,2,Apple,172868,0.02683221591933882
Uttar Pradesh,2018,2,Lenovo,153765,0.023867087493562335
Uttar Pradesh,2018,2,Micromax,137630,0.021362645932032544
Uttar Pradesh,2018,2,OnePlus,120867,0.018760727500305004
Uttar Pradesh,2018,2,Others,951850,0.14774420206644756
Uttar Pradesh,2018,3,Xiaomi,2102198,0.25964335378707026
Uttar Pradesh,2018,3,Samsung,1597902,0.19735754401015848
Uttar Pradesh,2018,3,Vivo,1066448,0.13171743830006188
Uttar Pradesh,2018,3,Oppo,835148,0.10314947860694576
Uttar Pradesh,2018,3,Realme,453507,0.056012839154976304
Uttar Pradesh,2018,3,Motorola,220372,0.027218237844753086
Uttar Pradesh,2018,3,Apple,206198,0.025467601179425686
Uttar Pradesh,2018,3,Lenovo,174787,0.021588015438308215
Uttar Pradesh,2018,3,Micromax,147660,0.0182375483280827
Uttar Pradesh,2018,3,Huawei,144657,0.017866646542702553
Uttar Pradesh,2018,3,Others,1147606,0.14174129680751507
Uttar Pradesh,2018,4,Xiaomi,2709697,0.26200990450169814
Uttar Pradesh,2018,4,Samsung,2031840,0.19646558429327352
Uttar Pradesh,2018,4,Vivo,1430827,0.13835157422710037
Uttar Pradesh,2018,4,Oppo,1108153,0.10715111752467907
Uttar Pradesh,2018,4,Realme,574980,0.05559678993274392
Uttar Pradesh,2018,4,Motorola,268317,0.02594449178125161
Uttar Pradesh,2018,4,Apple,252995,0.024462955005451575
Uttar Pradesh,2018,4,Lenovo,213292,0.020623935647039574
Uttar Pradesh,2018,4,Huawei,190126,0.01838393558515578
Uttar Pradesh,2018,4,Micromax,172058,0.01663687864316681
Uttar Pradesh,2018,4,Others,1389679,0.13437283285843965
Uttar Pradesh,2019,1,Xiaomi,3280805,0.26333528137574336
Uttar Pradesh,2019,1,Samsung,2437713,0.19566412474021086
Uttar Pradesh,2019,1,Vivo,1788502,0.14355491332495524
Uttar Pradesh,2019,1,Oppo,1383225,0.11102517357202352
Uttar Pradesh,2019,1,Realme,691671,0.055517282314688554
Uttar Pradesh,2019,1,Motorola,304547,0.024444601229618494
Uttar Pradesh,2019,1,Apple,291356,0.023385819712086236
Uttar Pradesh,2019,1,Lenovo,239614,0.019232724929268082
Uttar Pradesh,2019,1,Huawei,238494,0.01914282762810546
Uttar Pradesh,2019,1,Micromax,193730,0.015549825137709422
Uttar Pradesh,2019,1,Others,1609004,0.12914742603559082
Uttar Pradesh,2019,2,Xiaomi,3793613,0.26498466892641415
Uttar Pradesh,2019,2,Samsung,2800147,0.19559085909403298
Uttar Pradesh,2019,2,Vivo,2108136,0.14725374465235516
Uttar Pradesh,2019,2,Oppo,1629815,0.11384292182315477
Uttar Pradesh,2019,2,Realme,799307,0.05583176269312798
Uttar Pradesh,2019,2,Motorola,337246,0.02355670429660523
Uttar Pradesh,2019,2,Apple,326624,0.022814755354175844
Uttar Pradesh,2019,2,Huawei,277343,0.01937246710037594
Uttar Pradesh,2019,2,Lenovo,265048,0.018513658754756537
Uttar Pradesh,2019,2,OnePlus,204119,0.014257755241926556
Uttar Pradesh,2019,2,Others,1774951,0.12398070206307488
Uttar Pradesh,2019,3,Xiaomi,4276054,0.2665103607710678
Uttar Pradesh,2019,3,Samsung,3115702,0.1941899854574188
Uttar Pradesh,2019,3,Vivo,2426158,0.15121330176550912
Uttar Pradesh,2019,3,Oppo,1858877,0.11585681095211618
Uttar Pradesh,2019,3,Realme,927058,0.057780037865682844
Uttar Pradesh,2019,3,Motorola,359128,0.02238309732360537
Uttar Pradesh,2019,3,Apple,358210,0.0223258818368066
Uttar Pradesh,2019,3,Huawei,316534,0.019728373527628316
Uttar Pradesh,2019,3,Lenovo,264892,0.016509721927124795
Uttar Pradesh,2019,3,OnePlus,220254,0.013727603299974876
Uttar Pradesh,2019,3,Others,1921740,0.11977482527306528
Uttar Pradesh,2019,4,Xiaomi,4790187,0.26686959477851857
Uttar Pradesh,2019,4,Samsung,3450916,0.1922564932297437
Uttar Pradesh,2019,4,Vivo,2793452,0.15562803775160391
Uttar Pradesh,2019,4,Oppo,2124897,0.11838168349922243
Uttar Pradesh,2019,4,Realme,1090479,0.060752469338771986
Uttar Pradesh,2019,4,Motorola,383839,0.021384333928965986
Uttar Pradesh,2019,4,Apple,383829,0.021383776811686895
Uttar Pradesh,2019,4,Huawei,355084,0.01978234319293495
Uttar Pradesh,2019,4,Lenovo,277318,0.015449864960342721
Uttar Pradesh,2019,4,OnePlus,232862,0.012973144384408249
Uttar Pradesh,2019,4,Others,2066679,0.1151382581238006
Uttar Pradesh,2020,1,Xiaomi,5356063,0.2659910064711136
Uttar Pradesh,2020,1,Samsung,3822401,0.1898267979906493
Uttar Pradesh,2020,1,Vivo,3239764,0.1608920744750166
Uttar Pradesh,2020,1,Oppo,2429781,0.12066697006633209
Uttar Pradesh,2020,1,Realme,1288049,0.06396665795269985
Uttar Pradesh,2020,1,Apple,410932,0.020407567325326018
Uttar Pradesh,2020,1,Motorola,407644,0.020244279770777647
Uttar Pradesh,2020,1,Huawei,396726,0.01970207371221343
Uttar Pradesh,2020,1,Lenovo,297610,0.014779808123218139
Uttar Pradesh,2020,1,Lava,254946,0.012661042847289982
Uttar Pradesh,2020,1,Others,2232340,0.11086172126536334
Uttar Pradesh,2020,2,Xiaomi,5953474,0.26461626207485034
Uttar Pradesh,2020,2,Samsung,4228987,0.1879673502064736
Uttar Pradesh,2020,2,Vivo,3723388,0.16549480434689945
Uttar Pradesh,2020,2,Oppo,2771946,0.12320570967360119
Uttar Pradesh,2020,2,Realme,1489668,0.0662118248761174
Uttar Pradesh,2020,2,Huawei,436831,0.019415989114661282
Uttar Pradesh,2020,2,Motorola,435375,0.01935127374384065
Uttar Pradesh,2020,2,Apple,435004,0.01933478376954501
Uttar Pradesh,2020,2,Lenovo,314998,0.014000832677030875
Uttar Pradesh,2020,2,Lava,264264,0.01174583980394443
Uttar Pradesh,2020,2,Others,2444584,0.10865532971303578
Uttar Pradesh,2020,3,Xiaomi,6521651,0.26256625099906933
Uttar Pradesh,2020,3,Samsung,4643207,0.18693877587172875
Uttar Pradesh,2020,3,Vivo,4251520,0.17116918207484014
Uttar Pradesh,2020,3,Oppo,3101714,0.12487718472689313
Uttar Pradesh,2020,3,Realme,1710132,0.06885111576095385
Uttar Pradesh,2020,3,Huawei,472712,0.01903171722042042
Uttar Pradesh,2020,3,Apple,463651,0.01866691499467995
Uttar Pradesh,2020,3,Motorola,461063,0.01856272029649914
Uttar Pradesh,2020,3,Lenovo,332545,0.0133884953271013
Uttar Pradesh,2020,3,Lava,281022,0.011314143149987705
Uttar Pradesh,2020,3,Others,2598899,0.10463349957782628
Uttar Pradesh,2020,4,Xiaomi,7082855,0.25992954491691367
Uttar Pradesh,2020,4,Samsung,5086075,0.1866508858593451
Uttar Pradesh,2020,4,Vivo,4769619,0.17503745256638248
Uttar Pradesh,2020,4,Oppo,3433564,0.12600635308263375
Uttar Pradesh,2020,4,Realme,1937082,0.07108783714007205
Uttar Pradesh,2020,4,Huawei,507500,0.018624445092456882
Uttar Pradesh,2020,4,Apple,499152,0.018318086732591207
Uttar Pradesh,2020,4,Motorola,484675,0.017786803793471015
Uttar Pradesh,2020,4,Lenovo,348680,0.012796002984902199
Uttar Pradesh,2020,4,Lava,304244,0.011165272261496457
Uttar Pradesh,2020,4,Others,2795688,0.10259731556973517
Uttar Pradesh,2021,1,Xiaomi,7599834,0.25777812450446586
Uttar Pradesh,2021,1,Samsung,5451884,0.18492199073504834
Uttar Pradesh,2021,1,Vivo,5294031,0.17956778822386144
Uttar Pradesh,2021,1,Oppo,3737603,0.12677543897435983
Uttar Pradesh,2021,1,Realme,2177149,0.073846532172515
Uttar Pradesh,2021,1,Apple,536023,0.01818131864870434
Uttar Pradesh,2021,1,Huawei,533694,0.018102321495349294
Uttar Pradesh,2021,1,Motorola,498264,0.016900574332030564
Uttar Pradesh,2021,1,Lenovo,351633,0.01192700988651579
Uttar Pradesh,2021,1,Tecno,329255,0.011167972403570644
Uttar Pradesh,2021,1,Others,2972705,0.1008309286235789
Uttar Pradesh,2021,2,Xiaomi,8037309,0.2539282167443124
Uttar Pradesh,2021,2,Vivo,5805913,0.1834301922027162
Uttar Pradesh,2021,2,Samsung,5762770,0.1820671458080834
Uttar Pradesh,2021,2,Oppo,4047089,0.12786245903641658
